"Recip_County","Recip_State","Month","Year","Total","Lat","Long","Cases"
"Chisago County","MN",1,2021,46399,45.505444,-92.903849,138603
"Chittenden County","VT",1,2021,269745,44.463329,-73.06941,106553
"Choctaw County","AL",1,2021,2269,31.990954,-88.248889,15809
"Choctaw County","MS",1,2021,817,33.345964,-89.251332,18539
"Choctaw County","OK",1,2021,4076,34.027699,-95.554079,40185
"Chouteau County","MT",1,2021,2057,47.886834,-110.4362,12825
"Chowan County","NC",1,2021,8338,36.128979,-76.602752,31660
"Christian County","IL",1,2021,39665,39.545524,-89.279593,90430
"Christian County","MO",1,2021,82696,36.969739,-93.187614,224533
"Churchill County","NV",1,2021,15864,39.53771,-118.264166,50607
"Cibola County","NM",1,2021,34291,34.928272,-107.99268,94335
"Cimarron County","OK",1,2021,0,36.74839,-102.517698,3532
"Citrus County","FL",1,2021,236688,28.850292,-82.595552,241283
"Clackamas County","OR",1,2021,512447,45.160493,-122.195127,355035
"Claiborne County","MS",1,2021,3681,31.97281,-90.915424,25914
"Claiborne County","TN",1,2021,39640,36.501572,-83.660698,63789
"Clallam County","WA",1,2021,208785,48.110903,-123.88986,25364
"Clare County","MI",1,2021,28475,43.991137,-84.838325,42521
"Clarendon County","SC",1,2021,19381,33.664682,-80.217889,67286
"Clarion County","PA",1,2021,37625,41.198159,-79.420369,71263
"Clark County","AR",1,2021,19247,34.053316,-93.176208,50247
"Clark County","ID",1,2021,0,44.290218,-112.354613,1645
"Clark County","IL",1,2021,5687,39.332334,-87.791683,44488
"Clark County","IN",1,2021,206628,38.476217,-85.711122,311313
"Clark County","MO",1,2021,0,40.407275,-91.729472,12642
"Clark County","NV",1,2021,1818385,36.21413,-115.014398,6090295
"Clark County","OH",1,2021,78593,39.917032,-83.783676,321420
"Clark County","SD",1,2021,1072,44.855211,-97.724912,10096
"Clark County","WA",1,2021,426909,45.77173,-122.485953,489618
"Clark County","WI",1,2021,6263,44.739346,-90.609953,102770
"Clarke County","AL",1,2021,4174,31.685521,-87.818624,86549
"Clarke County","GA",1,2021,84788,33.952185,-83.367152,363745
"Clarke County","IA",1,2021,0,41.029726,-93.785259,24002
"Clarke County","MS",1,2021,3660,32.045374,-88.687976,42737
"Clarke County","VA",1,2021,19959,39.115307,-77.990748,16121
"Clatsop County","OR",1,2021,35025,46.024509,-123.705037,20538
"Clay County","AL",1,2021,0,33.2704,-85.863525,38788
"Clay County","AR",1,2021,20157,36.367302,-90.418704,45350
"Clay County","FL",1,2021,267503,29.986584,-81.865036,424169
"Clay County","GA",1,2021,0,31.619831,-84.992583,6293
"Clay County","IA",1,2021,10166,43.081224,-95.149875,51550
"Clay County","IL",1,2021,16116,38.746819,-88.482325,40406
"Clay County","IN",1,2021,22746,39.393928,-87.115858,65862
"Clay County","MN",1,2021,46447,46.898377,-96.494901,200152
"Clay County","MO",1,2021,231654,39.315551,-94.421502,250482
"Clay County","MS",1,2021,5352,33.65967,-88.782468,48390
"Clay County","NC",1,2021,3536,35.052997,-83.752264,15880
"Clay County","NE",1,2021,0,40.523669,-98.050858,18434
"Clay County","SD",1,2021,9710,42.91615,-96.980468,52854
"Clay County","TN",1,2021,6667,36.545749,-85.545717,28517
"Clay County","TX",1,2021,0,33.785904,-98.212917,26605
"Clay County","WV",1,2021,10410,38.459826,-81.081866,9350
"Clayton County","GA",1,2021,29621,33.551603,-84.412868,532396
"Clayton County","IA",1,2021,6770,42.840985,-91.323576,46388
"Clear Creek County","CO",1,2021,0,39.689403,-105.670783,10029
"Clearfield County","PA",1,2021,95955,41.006862,-78.477724,154549
"Clearwater County","ID",1,2021,5525,46.67257,-115.6535,27879
"Clearwater County","MN",1,2021,11078,47.575873,-95.371117,21073
"Cleburne County","AL",1,2021,4019,33.671964,-85.516126,35946
"Cleburne County","AR",1,2021,10377,35.566315,-92.05995,48511
"Clermont County","OH",1,2021,104058,39.052054,-84.149485,458761
"Cleveland County","AR",1,2021,4059,33.893201,-92.188714,21013
"Cleveland County","NC",1,2021,69344,35.33463,-81.557114,256074
"Cleveland County","OK",1,2021,500273,35.206376,-97.323088,718771
"Clinch County","GA",1,2021,0,30.917653,-82.702614,23524
"Clinton County","IA",1,2021,28997,41.898073,-90.534243,137920
"Clinton County","IL",1,2021,65781,38.606295,-89.426228,153303
"Clinton County","IN",1,2021,24262,40.305944,-86.477567,111470
"Clinton County","MI",1,2021,103261,42.950455,-84.591695,137107
"Clinton County","MO",1,2021,5123,39.608723,-94.395803,43127
"Clinton County","NY",1,2021,161056,44.752712,-73.705643,61426
"Clinton County","OH",1,2021,5844,39.416681,-83.804583,84915
"Clinton County","PA",1,2021,18145,41.239508,-77.629009,70922
"Coahoma County","MS",1,2021,5420,34.230316,-90.60401,70887
"Coal County","OK",1,2021,0,34.582861,-96.288039,17742
"Cobb County","GA",1,2021,530991,33.939929,-84.574121,1694154
"Cochise County","AZ",1,2021,114915,31.840129,-109.775163,288931
"Cochran County","TX",1,2021,0,33.60844,-102.830449,6634
"Cocke County","TN",1,2021,41026,35.916198,-83.119224,104350
"Coconino County","AZ",1,2021,271284,35.829692,-111.773728,419885
"Codington County","SD",1,2021,0,44.966285,-97.198837,112705
"Coffee County","AL",1,2021,21095,31.402258,-85.989602,134071
"Coffee County","GA",1,2021,30927,31.549245,-82.84494,143178
"Coffee County","TN",1,2021,44608,35.488765,-86.078202,171097
"Coke County","TX",1,2021,0,31.87711,-100.635231,13038
"Colbert County","AL",1,2021,69263,34.703112,-87.801457,162839
"Cole County","MO",1,2021,102026,38.503233,-92.280027,250472
"Coleman County","TX",1,2021,0,31.914205,-99.346622,17163
"Coles County","IL",1,2021,34445,39.51368,-88.220782,144070
"Colfax County","NE",1,2021,0,41.57496,-97.088945,46251
"Colfax County","NM",1,2021,0,36.612964,-104.64011,23596
"Colleton County","SC",1,2021,6839,32.835018,-80.655244,74632
"Collier County","FL",1,2021,564438,26.118786,-81.400955,787658
"Collin County","TX",1,2021,0,33.194494,-96.579428,1917137
"Collingsworth County","TX",1,2021,0,34.963358,-100.272135,7209
"Colorado County","TX",1,2021,0,29.596296,-96.508935,37371
"Colquitt County","GA",1,2021,13389,31.189707,-83.769773,112710
"Columbia County","AR",1,2021,14456,33.223038,-93.232843,54764
"Columbia County","FL",1,2021,88040,30.221651,-82.623371,208579
"Columbia County","GA",1,2021,106968,33.552075,-82.249608,382975
"Columbia County","NY",1,2021,69825,42.247696,-73.626718,72315
"Columbia County","OR",1,2021,21762,45.941932,-123.081079,31162
"Columbia County","PA",1,2021,102688,41.045517,-76.40426,110981
"Columbia County","WA",1,2021,1388,46.29285,-117.911634,2831
"Columbia County","WI",1,2021,67966,43.471882,-89.330472,151961
"Columbiana County","OH",1,2021,66596,40.770073,-80.778455,215725
"Columbus County","NC",1,2021,36268,34.261602,-78.639308,138051
"Colusa County","CA",1,2021,0,39.177739,-122.237563,52325
"Comal County","TX",1,2021,0,29.812377,-98.258129,223670
"Comanche County","OK",1,2021,219755,34.66263,-98.476612,265923
"Comanche County","TX",1,2021,0,31.951645,-98.549617,34259
"Concho County","TX",1,2021,0,31.318883,-99.863649,7502
"Conecuh County","AL",1,2021,972,31.430926,-86.988722,28977
"Conejos County","CO",1,2021,0,37.213406,-106.176447,11239
"Contra Costa County","CA",1,2021,1552373,37.919479,-121.951543,1560379
"Converse County","WY",1,2021,16085,42.984623,-105.524752,26956
"Conway County","AR",1,2021,17017,35.265702,-92.689248,53519
"Cook County","GA",1,2021,12711,31.152516,-83.429445,45165
"Cook County","IL",1,2021,6096813,41.894294,-87.645455,13273805
"Cook County","MN",1,2021,12361,47.758556,-90.344319,3482
"Cooke County","TX",1,2021,0,33.639196,-97.210343,86418
"Cooper County","MO",1,2021,12496,38.847093,-92.810069,48983
"Coos County","NH",1,2021,0,44.652548,-71.289431,28779
"Coos County","OR",1,2021,57147,43.18591,-124.094133,28823
"Coosa County","AL",1,2021,4949,32.931445,-86.243482,18652
"Copiah County","MS",1,2021,12300,31.866915,-90.448758,74174
"Corson County","SD",1,2021,0,45.685671,-101.179665,14142
"Cortland County","NY",1,2021,35957,42.594039,-76.07624,78716
"Coryell County","TX",1,2021,0,31.391177,-97.798022,128288
"Coshocton County","OH",1,2021,8186,40.29671,-81.930109,60468
"Costilla County","CO",1,2021,0,37.277547,-105.42894,5320
"Cottle County","TX",1,2021,0,34.091906,-100.276442,5320
"Cotton County","OK",1,2021,3340,34.290676,-98.373438,15885
"Cottonwood County","MN",1,2021,16226,44.010639,-95.183152,39115
"Covington County","AL",1,2021,8237,31.243987,-86.448721,100868
"Covington County","MS",1,2021,13912,31.633331,-89.548897,65079
"Coweta County","GA",1,2021,59846,33.352897,-84.762138,308498
"Cowlitz County","WA",1,2021,80627,46.196785,-122.67846,95726
"Craig County","OK",1,2021,20380,36.76389,-95.201553,51782
"Craig County","VA",1,2021,0,37.473603,-80.231051,5542
"Craighead County","AR",1,2021,189104,35.827729,-90.631421,351384
"Crane County","TX",1,2021,0,31.422796,-102.487774,15789
"Craven County","NC",1,2021,149304,35.116829,-77.08132,193422
"Crawford County","AR",1,2021,61547,35.583011,-94.236219,169275
"Crawford County","GA",1,2021,455,32.709428,-83.979187,15518
"Crawford County","IA",1,2021,3888,42.043119,-95.38909,70608
"Crawford County","IL",1,2021,2772,39.002787,-87.760619,54051
"Crawford County","IN",1,2021,3384,38.289433,-86.440871,22776
"Crawford County","MI",1,2021,20603,44.680175,-84.611343,15987
"Crawford County","MO",1,2021,4740,37.966559,-91.313936,58393
"Crawford County","OH",1,2021,25800,40.848524,-82.924783,94789
"Crawford County","PA",1,2021,163885,41.687876,-80.107795,170056
"Crawford County","WI",1,2021,0,43.242768,-90.935185,51203
"Creek County","OK",1,2021,78397,35.907398,-96.380177,155271
"Crenshaw County","AL",1,2021,3011,31.730311,-86.320038,36024
"Crisp County","GA",1,2021,3252,31.920268,-83.75653,49570
"Crittenden County","AR",1,2021,22189,35.197559,-90.30512,153002
"Crockett County","TN",1,2021,33726,35.818795,-89.132494,55350
"Crockett County","TX",1,2021,0,30.717532,-101.404211,15324
"Crook County","OR",1,2021,3715,44.163054,-120.371585,18169
"Crook County","WY",1,2021,0,44.589266,-104.567298,12414
"Crosby County","TX",1,2021,0,33.609144,-101.29871,12016
"Cross County","AR",1,2021,10433,35.285692,-90.763984,51608
"Crow Wing County","MN",1,2021,82971,46.491653,-94.070718,147882
"Crowley County","CO",1,2021,0,38.30618,-103.772736,53390
"Culberson County","TX",1,2021,0,31.445908,-104.526945,9216
"Cullman County","AL",1,2021,89119,34.131923,-86.869267,245830
"Culpeper County","VA",1,2021,1772,38.48593,-77.956476,105918
"Cumberland County","IL",1,2021,2656,39.273121,-88.240619,32803
"Cumberland County","NC",1,2021,779107,35.050192,-78.828719,532435
"Cumberland County","NJ",1,2021,157050,39.328434,-75.121628,341013
"Cumberland County","PA",1,2021,176684,40.164805,-77.263442,385080
"Cumberland County","TN",1,2021,111801,35.952398,-84.994761,162410
"Cumberland County","VA",1,2021,0,37.520189,-78.252836,8037
"Cuming County","NE",1,2021,959,41.915865,-96.788517,27951
"Currituck County","NC",1,2021,15541,36.372174,-75.941224,27688
"Curry County","NM",1,2021,0,34.572984,-103.346055,138513
"Curry County","OR",1,2021,12712,42.466439,-124.210929,9742
"Custer County","CO",1,2021,0,38.101996,-105.373512,4808
"Custer County","ID",1,2021,1316,44.273351,-114.252267,6813
"Custer County","MT",1,2021,9915,46.261414,-105.550352,32894
"Custer County","NE",1,2021,6367,41.393893,-99.726866,22150
"Custer County","OK",1,2021,56466,35.645601,-98.997386,107293
"Custer County","SD",1,2021,0,43.684943,-103.46225,21872
"Cuyahoga County","OH",1,2021,1077885,41.555037,-81.604957,2507768
"Dade County","GA",1,2021,4067,34.852424,-85.506201,30657
"Dade County","MO",1,2021,0,37.43235,-93.854878,20055
"Daggett County","UT",1,2021,0,40.890099,-109.505785,904
"Dakota County","MN",1,2021,438723,44.670893,-93.062481,1010223
"Dakota County","NE",1,2021,11253,42.391624,-96.561327,115068
"Dale County","AL",1,2021,34215,31.430654,-85.609476,120223
"Dallam County","TX",1,2021,0,36.28637,-102.59402,14855
"Dallas County","AL",1,2021,6955,32.333526,-87.11436,93499
"Dallas County","AR",1,2021,3821,33.967823,-92.653999,18230
"Dallas County","IA",1,2021,96909,41.68532,-94.040706,270856
"Dallas County","MO",1,2021,5321,37.683583,-93.033815,23182
"Dallas County","TX",1,2021,0,32.766987,-96.778424,7112803
"Dane County","WI",1,2021,972425,43.067468,-89.417852,1159157
"Daniels County","MT",1,2021,696,48.794429,-105.541739,5075
"Dare County","NC",1,2021,76979,35.606269,-75.767536,43631
"Darke County","OH",1,2021,15871,40.131467,-84.621191,140243
"Darlington County","SC",1,2021,50807,34.332185,-79.962115,181106
"Dauphin County","PA",1,2021,199509,40.412565,-76.792634,503245
"Davidson County","NC",1,2021,175061,35.795131,-80.207107,343034
"Davidson County","TN",1,2021,1207163,36.169129,-86.78479,2423093
"Davie County","NC",1,2021,85482,35.929355,-80.542552,80983
"Daviess County","IN",1,2021,29755,38.69609,-87.076943,79669
"Daviess County","MO",1,2021,807,39.962839,-93.970053,16210
"Davis County","IA",1,2021,0,40.748089,-92.410345,21236
"Davis County","UT",1,2021,383234,41.037559,-112.201943,903321
"Davison County","SD",1,2021,0,43.680439,-98.155868,87611
"Dawes County","NE",1,2021,0,42.713038,-103.135436,18127
"Dawson County","GA",1,2021,0,34.442608,-84.173261,69166
"Dawson County","MT",1,2021,7521,47.26613,-104.898271,30444
"Dawson County","NE",1,2021,2511,40.86784,-99.815583,80794
"Dawson County","TX",1,2021,0,32.742528,-101.948771,48342
"Day County","SD",1,2021,626,45.355161,-97.58143,17820
"De Baca County","NM",1,2021,0,34.359273,-104.368696,3577
"De Witt County","IL",1,2021,10980,40.181499,-88.901853,34172
"Deaf Smith County","TX",1,2021,0,34.940766,-102.607564,77579
"Dearborn County","IN",1,2021,44142,39.140897,-84.975868,139709
"Decatur County","GA",1,2021,19313,30.880643,-84.58389,71232
"Decatur County","IA",1,2021,2362,40.736379,-93.78458,14776
"Decatur County","IN",1,2021,41968,39.30598,-85.499831,75157
"Decatur County","TN",1,2021,12280,35.603136,-88.110292,44935
"Deer Lodge County","MT",1,2021,8063,46.094672,-113.141624,28129
"Defiance County","OH",1,2021,11359,41.321679,-84.486433,97123
"DeKalb County","AL",1,2021,20765,34.460915,-85.804021,235194
"DeKalb County","GA",1,2021,398174,33.770661,-84.226343,1409403
"DeKalb County","IL",1,2021,95748,41.894612,-88.768991,230617
"DeKalb County","IN",1,2021,44418,41.39676,-85.002697,103737
"DeKalb County","MO",1,2021,792,39.894665,-94.40719,26244
"DeKalb County","TN",1,2021,14780,35.982219,-85.833596,73419
"Del Norte County","CA",1,2021,15486,41.749903,-123.980998,26022
"Delaware County","IA",1,2021,5165,42.472937,-91.366767,53272
"Delaware County","IN",1,2021,170197,40.227543,-85.399262,269040
"Delaware County","NY",1,2021,21569,42.193986,-74.966728,30202
"Delaware County","OH",1,2021,145112,40.278941,-83.007462,419611
"Delaware County","OK",1,2021,69423,36.393437,-94.808189,112470
"Delaware County","PA",1,2021,750867,39.916685,-75.398818,1050169
"Delta County","CO",1,2021,0,38.861595,-107.864892,62969
"Delta County","MI",1,2021,66311,45.805229,-86.901938,93167
"Delta County","TX",1,2021,0,33.385933,-95.67335,6226
"Dent County","MO",1,2021,1272,37.603072,-91.489717,23469
"Denton County","TX",1,2021,0,33.205132,-97.12114,1434848
"Denver County","CO",1,2021,148933,39.76185,-104.881105,1631057
"Des Moines County","IA",1,2021,43053,40.915339,-91.186925,117847
"Deschutes County","OR",1,2021,295248,43.915118,-121.225575,149400
"Desha County","AR",1,2021,9829,33.828752,-91.244103,33486
"DeSoto County","FL",1,2021,40134,27.190581,-81.806253,98361
"DeSoto County","MS",1,2021,166134,34.874922,-89.991211,521466
"Deuel County","NE",1,2021,0,41.111903,-102.332609,2500
"Deuel County","SD",1,2021,0,44.75629,-96.690239,13689
"Dewey County","OK",1,2021,1363,35.97796,-99.014385,14531
"Dewey County","SD",1,2021,15563,45.148049,-100.837953,41929
"DeWitt County","TX",1,2021,0,29.082346,-97.361654,48300
"Dickens County","TX",1,2021,0,33.615363,-100.787617,4167
"Dickenson County","VA",1,2021,2794,37.136701,-82.34922,23499
"Dickey County","ND",1,2021,3762,46.107756,-98.496518,22061
"Dickinson County","IA",1,2021,12433,43.389611,-95.196057,56818
"Dickinson County","MI",1,2021,63052,46.012833,-87.866139,70464
"Dickson County","TN",1,2021,58009,36.145533,-87.364155,163779
"Dillon County","SC",1,2021,18049,34.390209,-79.375294,94160
"Dimmit County","TX",1,2021,0,28.423587,-99.765871,28431
"Dinwiddie County","VA",1,2021,701,37.073498,-77.635492,37041
"Divide County","ND",1,2021,1508,48.814754,-103.509326,4469
"Dixie County","FL",1,2021,8653,29.552675,-83.236232,39731
"Dixon County","NE",1,2021,0,42.485086,-96.855784,15881
"Doddridge County","WV",1,2021,0,39.264307,-80.711498,10604
"Dodge County","GA",1,2021,0,32.164369,-83.167866,55574
"Dodge County","MN",1,2021,11153,44.020706,-92.869353,40859
"Dodge County","NE",1,2021,4308,41.577008,-96.645852,127899
"Dodge County","WI",1,2021,68891,43.429628,-88.701939,356738
"Dolores County","CO",1,2021,0,37.733823,-108.506219,1757
"Donley County","TX",1,2021,0,34.955036,-100.815846,8951
"Dooly County","GA",1,2021,2329,32.151995,-83.807167,24693
"Door County","WI",1,2021,20219,45.093417,-87.048683,74637
"Dorchester County","SC",1,2021,133670,33.082186,-80.404697,326841
"Dougherty County","GA",1,2021,2607,31.532588,-84.20904,179917
"Douglas County","CO",1,2021,40452,39.325414,-104.925987,555004
"Douglas County","GA",1,2021,37788,33.701242,-84.767314,314787
"Douglas County","IL",1,2021,13766,39.766078,-88.222866,61661
"Douglas County","MN",1,2021,53380,45.936835,-95.462155,114737
"Douglas County","MO",1,2021,895,36.946517,-92.515892,21653
"Douglas County","NE",1,2021,711040,41.297091,-96.154066,1795179
"Douglas County","NV",1,2021,60338,38.905129,-119.609019,69043
"Douglas County","OR",1,2021,75873,43.286328,-123.154476,51099
"Douglas County","SD",1,2021,0,43.391506,-98.358433,12412
"Douglas County","WA",1,2021,46785,47.741763,-119.694622,90987
"Douglas County","WI",1,2021,32858,46.463218,-91.892477,119573
"Drew County","AR",1,2021,22284,33.587242,-91.722778,52056
"Dubois County","IN",1,2021,81886,38.373344,-86.873385,164763
"Dubuque County","IA",1,2021,138646,42.463481,-90.878771,349887
"Duchesne County","UT",1,2021,4688,40.289393,-110.429584,32696
"Dukes County","MA",1,2021,0,41.38097,-70.701499,20045
"Dundy County","NE",1,2021,0,40.180165,-101.681133,4018
"Dunklin County","MO",1,2021,6276,36.153025,-90.062254,69411
"Dunn County","ND",1,2021,2915,47.354557,-102.612322,11167
"Dunn County","WI",1,2021,21813,44.947751,-91.897645,127302
"DuPage County","IL",1,2021,1314386,41.852058,-88.086039,2106820
